"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ZNF709",686.295011567106,0.0035844240692456,0.00485744650726679,0.737923529138873,0.460560919952165,0.938370130853044
"ZNF433",1248.95644496547,0.00231892956755458,0.00645333640569675,0.359338088358066,0.719342184073352,0.982261089310152
"ZNF114",4.81745919923168,-0.0507698500793444,0.0344970170536242,-1.4717171052913,0.141097286509804,0.803993976530467
"ZNF567",3351.67840407781,-0.00398081931043856,0.00339721219412615,-1.17179000985616,0.241281374567451,0.87402733129546
"ZNF383",4309.87301007963,-0.00634530905675882,0.00400563435618925,-1.58409592402124,0.113171891805619,0.774553360978552
"ZNF781",483.130191508751,0.00755839966424727,0.00988654067691527,0.764514091556399,0.444560942418861,0.934364801591834
"EID2",903.383722027946,-0.0045025777553689,0.00392402248460763,-1.14743933630113,0.251200091572158,0.876776032672111
"ZNF780B",5888.71179035748,0.00731498088850718,0.00619528949371392,1.18073269956624,0.23770892703362,0.87188003505736
"PRR22",407.560967780711,-0.00468829655934893,0.0079574454689017,-0.589171057177979,0.555746530517423,0.958580732857438
"LGI4",235.379532582402,-0.0232922203999405,0.0115302610477471,-2.02009480127872,0.0433735550100187,0.623616419585407
"SYNE4",520.656425547296,0.00593210687681518,0.00509348133936425,1.16464682632088,0.244161980994358,0.875499728730954
"ECI1",3100.21383574953,0.000450912560299514,0.00499035523249345,0.0903568061374689,0.928003679943197,0.995083742430985
"ZNF676",0.657122707292786,-0.0396910588203224,0.0468923073333281,-0.846430066624437,0.397312871457755,NA
"ZNF100",4289.17048500236,-0.00786152103181429,0.00478235987435723,-1.64385810318612,0.10020551614765,0.758735173726951
"ZNF540",2501.25638391457,-0.00159589484957401,0.00454477804057728,-0.351149128807906,0.72547647225651,0.982261089310152
"DENND2C",237.982477042547,0.00488376949708503,0.0120636989906539,0.404831843107874,0.685601120472172,0.976473575196621
"DCK",13451.844338324,-0.00149858738155474,0.00387973841119545,-0.386259902788906,0.699304193444708,0.979219434954253
"GBP6",4.6755446725959,-0.0128441408603494,0.0636577393649718,-0.201768724250629,0.840097533088726,0.991434068048719
"DCN",1.03682107080726,0.0911311093803826,0.0859859776281609,1.05983686984954,0.289218820055089,NA
"FNDC7",85.1521215330277,-0.0143198982323184,0.0337283511762216,-0.424565617142111,0.67115336200178,0.973828096121123
"DENND1B",4905.36247192843,0.00621700579649003,0.00465497990764004,1.33556017852758,0.181693073287965,0.838531868355191
"DCTD",11429.7608022505,-0.000306379247407802,0.00209328835555129,-0.146362657870475,0.883635104510055,0.99273965639397
"TDRD5",0.478428325073797,0.10456530146915,0.133957667087212,0.780584670835404,0.435046810515956,NA
"TOR1AIP2",12043.4229906183,-0.00137937089827598,0.0028179316638131,-0.48949763970127,0.624489425151873,0.964492430400539
"ACE",224.198540327155,0.00619640239799506,0.133703803256753,0.0463442493561386,NA,NA
"CALML6",164.734461786687,-0.00252397229756134,0.00828803417397011,-0.304532081381648,0.760722555228651,0.985832610070224
"IFNLR1",14253.9918599671,0.000904883750100669,0.0045008722060828,0.201046310285758,0.84066236289934,0.991434068048719
"CITED4",34.7777295637953,-0.0237087049325234,0.0106569304369211,-2.22472175011898,0.0260999232256134,0.544549366507478
"LEXM",3.66853785480917,-0.0115886852528738,0.0774748833855333,-0.14957989927143,0.881096067801556,0.99273965639397
"SPRR4",0.0452520849652187,-0.0220392264451051,0.134133244116114,-0.164308457536646,0.869488324029712,NA
"KANK4",2.48914620915026,-0.00297459897904875,0.0691598269693691,-0.0430105034873237,0.965693161030802,0.997289699387182
"SASS6",2520.80195489574,-0.000765664541042725,0.00250703453825254,-0.305406459049587,0.760056603034611,0.985633217186615
"DCT",89.3787131154768,-0.00900042327156224,0.0067262512558954,-1.33810393473981,0.180862558298932,0.838531868355191
"SDE2",8100.86679768222,-0.0058872109827976,0.00512174909682715,-1.14945321832431,0.250369146438237,0.876364192760555
"CNST",14296.5042559735,0.0015561250394267,0.00208614811276788,0.745932194316752,0.455708376101653,0.936742103764531
"DCTN1",17934.874099553,0.00125812002246555,0.00244763354844854,0.514014862748972,0.607241599409152,0.962357746746666
"AP1G1",57133.1126175717,-0.00563879358889958,0.00447521740326854,-1.26000439325723,0.207667777413153,0.860640999349466
"PAQR7",1237.54737714345,-0.00289148185608636,0.00446495739562531,-0.647594500883567,0.517247254952636,0.948308619313221
"DCX",0.167711260583899,-0.0230843169202251,0.134132332794985,-0.172101061982635,NA,NA
"TTC24",4988.11032460919,-0.00317309043712617,0.00667673374543524,-0.475245914860026,0.634611704076568,0.967488136030676
"UBL4B",2.79551429681448,-0.0284419609653302,0.0187352672392883,-1.51809742567678,0.12898984005514,0.789411666042861
"DDB1",22549.3071696066,-0.00110013916795058,0.00325895884072054,-0.337573814742424,0.735684377752759,0.982273404282202
"WFDC13",0.466044178232373,0.00628254255940533,0.0420499292114627,0.149406733310094,0.881232698952901,NA
"APCDD1L",0.642796868933119,-0.00270761464846331,0.0968359605669302,-0.0279608384386489,0.977693385324006,NA
"DDB2",10640.3863453528,-0.000495181780042526,0.00309796581793602,-0.159840943749481,0.873006370260507,0.99273965639397
"LRRN4",1.47133660328746,-0.0112424780435385,0.0244699928865392,-0.459439367051181,0.645918683817577,NA
"TTLL9",339.211534282655,0.0088455800307756,0.0125372764537098,0.705542392993827,0.480472759713012,0.942185228588063
"DDC",5.72977469697131,0.011393851631159,0.0247128681944578,0.46104934245205,0.644763204756925,0.970129693554946
"AKR1C1",3.80977818241116,-0.0103448414665375,0.0356442333570492,-0.290224827194709,0.771644243855027,0.987779147950902
"CCDC116",47.3688646102254,-0.00236770266663467,0.00747807272856611,-0.316619368729872,0.751532437246535,0.98509491486497
"AKR1C2",1.19537560293241,-0.0617963591289238,0.0681805707420061,-0.906363183182493,0.36474365302585,NA
"CABP7",158.15855630121,-0.0058875162013573,0.00502802108615077,-1.1709410323624,0.241622480384597,0.87402733129546
"TMPRSS6",192.948733447059,-0.020836151140668,0.0210097195125528,-0.991738663061111,0.321325025470411,0.896991318802442
"APOBEC3H",548.711364059214,0.0109873015413364,0.00520148580442176,2.11233904204758,0.0346573794115826,0.595453013060134
"WBP2NL",576.465701127507,0.00568887033865783,0.00835953406505607,0.68052481087888,0.496172217405736,0.94663796727008
"GADD45A",684.905610372592,-0.00815434927176453,0.00855424455627019,-0.953251829325765,0.340462491710092,0.903329321034738
"LONRF2",32.4079490033631,-0.0107171633369905,0.016344540562632,-0.655702942271307,0.512015275385988,0.948274700720084
"DDIT3",12258.4805557799,-0.00969897878791025,0.0094925908159205,-1.02174200658092,0.306903023875767,0.894300279647248
"AEBP1",18595.9047684561,0.0190317450359603,0.0100994701342129,1.88443005257161,0.0595068279628356,0.6791441302904
"DDOST",13080.943657288,0.000416352924607743,0.00282983826869489,0.147129583062626,0.88302974005906,0.99273965639397
"CCDC138",1098.08478807316,0.00165671756564474,0.00428115645029453,0.386978982169822,0.698771767887778,0.978912570731593
"ADGRF3",216.280360591277,-0.00286190151065469,0.00844860626649674,-0.338742441105779,0.734803765482799,0.982273404282202
"TEX44",0.761805633209423,0.00854595990035498,0.0368513516835589,0.231903566895966,0.81661291406312,NA
"OXER1",341.327484748069,0.00378737861924992,0.00744133835659504,0.50896471007709,0.61077696048344,0.96262421624509
"TOGARAM2",65.937684721216,-0.00287704363362466,0.0226239863371555,-0.127167847025247,0.898807553091411,0.994098670028687
"DDT",2907.5784532689,-0.00092199583935489,0.00318223442817184,-0.289732218089465,0.772021106519501,0.987779147950902
"FAM171B",6.39052371291686,0.022468546996994,0.0143658559712462,1.56402424206156,0.117811875456063,0.778142133447822
"DDX1",9325.90502393854,-0.000548328333636036,0.00265626590843801,-0.206428253999041,0.836456402573767,0.991434068048719
"UBXN2A",2475.94980853641,-0.00155501313254384,0.00277614511643318,-0.560133950973619,0.575388074294199,0.959566110560369
"DDX3X",158942.77106565,-0.00659930940087719,0.00361601742299171,-1.82502146115692,0.0679977908041816,0.700963680915945
"DDX5",494269.837436271,-0.00220577291466567,0.00297997948730499,-0.740197348358432,0.459180256319478,0.938141219215878
"CLEC4F",22.8234890580292,0.0315547380278764,0.0397528745220714,0.793772485820033,0.427327893046396,0.928434188517728
"DQX1",54.3122036022487,0.0294755042104707,0.0251658585834052,1.17124969580443,0.241498425017862,0.87402733129546
"DDX6",70396.4784325361,-0.00354354570102841,0.00414899365650373,-0.854073540332786,0.39306424356546,0.919598587639092
"PARP15",121283.391568126,0.000625783819669543,0.00360297497954079,0.173685308175329,0.862112784404544,0.99273965639397
"SPTSSB",2.09208426807319,-0.000621464626476868,0.0497723451957451,-0.0124861431389814,0.990037758024619,0.998957296372428
"DMXL1",41222.2167823408,-0.00140502732134852,0.00327722355991971,-0.428724893392059,0.668123442501557,0.973828096121123
"DNAJB8",38.8183208162834,-0.00354245444988934,0.0203866046667878,-0.173763827169338,0.86205107359617,0.99273965639397
"GPR156",69.0514934324527,-0.0176659352367553,0.0163757923152984,-1.07878354198787,0.280684233298727,0.884896910092632
"DHX8",17826.0934154539,-0.00609652103285607,0.00441640815945038,-1.38042518099477,0.167455771461269,0.826926385534878
"XIRP1",8.42493174328088,-0.0146511837454951,0.0168183392113284,-0.871143313343711,0.383675906975416,0.9171144168794
"RNF168",10056.2902714355,0.00137064609419875,0.00320231447459997,0.428017330924369,0.66863850262821,0.973828096121123
"TLE5",108278.65470402,-0.0031108095576886,0.00262571559353468,-1.18474733720148,0.23611736008971,0.87188003505736
"DHX9",48810.7211632446,-0.00343271716336781,0.00393116629559378,-0.873205788118235,0.382550920526601,0.9171144168794
"CHST13",2.11532407024977,-0.00739763161642854,0.0257133965182375,-0.287695622442632,0.773579741207963,0.987951433247635
"DDX10",3417.12477219702,-0.00179615142500558,0.00305433337951397,-0.588066593205815,0.556487595232778,0.958731632237192
"DDX11",18940.0940439671,0.00756064028124987,0.00530297319925007,1.42573609127783,0.153944534485745,0.818257181286072
"PRICKLE2",1068.45202223135,0.00080380200666666,0.0151479917202661,0.0530632721162155,0.957681494809764,0.996812034161619
"KBTBD12",112.237515136924,-0.0173347653577968,0.0206946940718644,-0.837642987018801,NA,NA
"SPATA5",2696.19632226052,0.00381701983205228,0.00289006899121391,1.32073657883476,0.186589212941336,0.842841224733584
"BBS12",384.481761252774,-0.00896881709543471,0.00441948321405259,-2.02938141430578,0.0424194566534231,0.623616419585407
"DHX15",59018.0718932877,-0.00489434315277147,0.00386432336320099,-1.2665459623227,0.205317684940775,0.860640999349466
"DECR1",7040.39829164088,0.00326050561250336,0.00259196267549972,1.25792922997039,0.208417351497714,0.860640999349466
"DCLK2",8500.83302270405,0.00452259847981406,0.0123345104901286,0.366662177914035,0.713871022141142,0.981883408148928
"ADGRA3",31.0271709296388,0.00247455200629498,0.102978191776187,0.0240298646112681,NA,NA
"TRIM60",0.249451582104828,-0.0514058226696021,0.134029033417403,-0.383542441207574,0.701317608135013,NA
"DEFA1",37.7628805228793,0.0680823132398224,0.0204186020077267,3.33432784546459,0.000855058115600249,0.134196588912566
"FREM3",9.28405358490733,-0.00960930114317811,0.0158267318228207,-0.607156376360807,0.543747139500213,0.955294738991302
"MMAA",718.546080652824,-0.00364944960886822,0.00326340087893881,-1.11829644724951,0.263440403784375,0.880349090709504
"ZBTB49",1035.5211598353,-0.00305797696396862,0.00395571173774646,-0.773053540476315,0.43949069506947,0.932747175824173
"DEFA3",96.5931629542132,0.0490727004651332,0.020261868553335,2.4219237399532,0.01543859000837,0.45874871010254
"TIGD2",317.32003806279,0.0168273750145432,0.00594541063113112,2.83031333890252,0.00465024370447583,0.28176577784714
"RASSF6",2072.08272323613,-0.0212173142825055,0.133258786461559,-0.159218876637647,NA,NA
"RBM46",0.384993094165091,0.0446891371935103,0.13399592723603,0.33351116049066,NA,NA
"DEFA4",60.7709985104735,0.012139168861827,0.0622265558090405,0.195080198542234,NA,NA
"SGMS2",198.183402282814,0.0079408930272436,0.0130067931633669,0.610518897894738,0.541518128775721,0.955294738991302
"MIER3",9950.89409792064,-0.000807045077419195,0.00350447271460265,-0.230290015971975,0.817866418244496,0.991434068048719
"DEFA6",2.45366198525583,0.0108805164230679,0.0272215063465992,0.399702951208181,0.689375318175295,0.977593903933983
"UGT3A2",0.368508390293385,-0.201223991052948,0.133874568841893,-1.50307853682498,NA,NA
"TENT2",21232.4755177973,-0.00427161042346938,0.002630514320896,-1.62386891017358,0.10440378910668,0.761992824283019
"DEFB1",0.11926861947494,-0.0224821970246146,0.134143534284387,-0.167598066836019,0.866899492130025,NA
"DCP2",23666.7863471878,0.000268095119611524,0.00285489724922802,0.0939070993479777,0.925182954297972,0.994926581481254
"NIM1K",43.0007539397014,-0.0021982761108714,0.0128855388472744,-0.170600247061952,0.864538103645803,0.99273965639397
"DES",0.874496888166329,-0.0960633603218743,0.133783563069446,-0.718050544609943,NA,NA
"LIX1",120.559632232776,0.0117958571265413,0.041365991406831,0.285158332373326,NA,NA
"ZNF366",2.78281696142971,-0.0174573201847992,0.0588572917907999,-0.296604204061051,0.766768700862158,0.987524502332643
"CFD",143.517501616762,-0.0106030278319281,0.0319182135347557,-0.332193649258674,0.739743038899058,0.982273404282202
"FAM151B",53.0760855912461,0.014526022253099,0.0128656175642595,1.12905751943475,0.258873570046568,0.879986941890599
"DFFA",6204.79547922661,0.00215834864879843,0.00281406689260111,0.766985551933138,0.443090105797757,0.934292573255366
"PRSS35",0.345497655750373,-0.0338184039600642,0.117579198443426,-0.287622338030619,0.77363584384003,NA
"LCA5",23.1665432970203,0.000163335601359399,0.0810718253277755,0.00201470240368992,NA,NA
"DFFB",3073.12558572335,0.00650150848767862,0.00485365776754281,1.3395069860828,0.180405681687985,0.83793631086498
"TIMM8A",1011.03947301564,0.000599465103793663,0.00319964740876819,0.187353488434667,0.851383487665695,0.992169930858573
"OLIG3",0.0761288650782204,-0.00818384489899033,0.134141721958898,-0.0610089447151864,0.951352085474704,NA
"TXLNB",5502.00621344029,0.00590942261332722,0.00428584886766748,1.37882197804687,0.167949648651329,0.82824014441063
"DACT2",0.0772549669711139,-0.024260616137189,0.134122183697975,-0.180884440353437,0.856458282187763,NA
"PRSS3P1",0.687889034487758,-0.0562912001466948,0.133792746077135,-0.420734320784787,0.673949096514358,NA
"ZNF92",20374.9389250425,0.0016422391162001,0.00408697145063814,0.401822996816794,0.68781429636812,0.977456163137649
"DDX53",0.195109181382409,0.0153030858002428,0.105956217850129,0.144428388543355,0.885162200997949,NA
"ZNF679",0.316502351212291,0.00220734196402867,0.0643441453572826,0.0343052495572364,0.972633738793796,NA
"RNF133",0.42815126971949,-0.0741790448300735,0.133901757042009,-0.553981116220913,NA,NA
"CDC14C",34.2293309220984,0.0102470888362799,0.00829769284829361,1.2349322906532,0.216855704598136,0.866372772172022
"THAP5",7249.89146116585,-0.00693569239821561,0.00325613679827777,-2.13003716609327,0.0331685450909044,0.587368105966045
"CCDC71L",2688.72549789798,0.00527924891673815,0.00446592331282476,1.18211813032655,0.237158831444234,0.87188003505736
"PKD1L1",38.3942504234254,0.016808277300565,0.0290922219332885,0.577758458570409,0.563427205197353,0.959479450807761
"GIMAP7",75.7126690725275,-0.0188338394275153,0.0161360859219941,-1.16718760166268,0.243134616729632,0.874919509954565
"ZNF467",46.0580834675311,0.00124845564137661,0.0178953462934628,0.0697642627811384,0.944381292013553,0.996673541205498
"BHLHA15",33.37150566287,-0.0179462027620524,0.0114886232499577,-1.56208471385973,0.118268033460552,0.778142133447822
"BMPER",5.35338578772364,0.0194444715023172,0.0436597511883104,0.445363772653,0.656056888155878,0.971120378759095
"GSDME",1101.77952091527,0.0132956944803949,0.0129545374004206,1.02633494886226,0.304733729099581,0.893975185378567
"ZNF800",27302.3914914203,-0.000261635369579081,0.00453817821770808,-0.0576520702863041,0.95402577252214,0.996812034161619
"COCH",14531.301316847,0.0256210503310315,0.0136290882455006,1.87987999413606,0.0601244350225054,0.681540207766472
"SLC30A8",25.4147394907207,0.0141386200325163,0.134137329515703,0.105404066739386,NA,NA
"TMEM64",4666.72314562416,-0.00961152326602239,0.0033406156315715,-2.87717125406041,0.00401257765050829,0.269363531664891
"ZNF596",1820.2088944458,0.00116704174370128,0.00335401851546078,0.34795328001967,0.727875270704952,0.982261089310152
"IDO2",2.93044056991979,-0.000426991265993679,0.0698812520723242,-0.00611024063438017,NA,NA
"STKLD1",256.280387929959,-0.00498529489691937,0.00499258563348532,-0.998539687227987,0.318017729747478,0.895649639344566
"KCNV2",7.70678208604072,0.00869249243405757,0.0106830475902593,0.813671600787711,0.415833107503652,0.92490020475765
"OLFML2A",462.69515056102,-0.00686232520051172,0.00873509078671513,-0.785604336356569,0.432099323221644,0.928515492709363
"TMEM252",0.619042729212523,0.0704752980460041,0.0428319255160758,1.64539177720491,0.0998890441784374,NA
"QSOX2",63045.3114225647,-0.00427815459998003,0.00466301687214115,-0.917464962552365,0.358899044928899,0.910009556552583
"GLIS3",2.10666539714406,-0.0163847399886679,0.0418053996917879,-0.391928796506314,0.695110825184423,0.978046709753117
"ZNF883",337.780387541285,-0.00535613788608832,0.0132618528437371,-0.403875533019336,0.686304249127317,0.976936209489732
"ZNF169",4480.73550952977,0.000638963168194943,0.00361421822220731,0.176791529705893,0.859672142570268,0.99273965639397
"SPIN3",2449.06544521651,0.00119799413049665,0.0061834078778908,0.193743345765716,0.84637684982834,0.992101072327533
"SUPT20HL2",1.12930538041743,-0.0148109434297677,0.0513397773407257,-0.288488657273914,0.772972711806693,NA
"TCEANC",2200.50471405467,0.00297998308020267,0.00285997433699785,1.04196147554624,0.29742954031094,0.89074503074083
"ZCCHC12",6.57809181974304,-0.0155858621524619,0.0160417738417063,-0.971579720937154,0.331259675158254,0.899801021259416
"ARX",0.304151203823756,-0.017120419689138,0.0562214727732517,-0.304517452934518,0.760733698201338,NA
"FAM170B",0.336307949420809,-0.0511129812411827,0.0636034875660016,-0.803619159847839,0.421616954312551,NA
"TMEM273",732.527287495031,-0.022729485693546,0.0137694311234169,-1.65072075162868,0.0987956084794912,0.757428904806425
"FUT11",3542.71364464227,0.0043171705740854,0.00282299962973408,1.52928485310927,0.126193842940262,0.785291473602844
"OIT3",3.58962073941097,0.00692347120906753,0.0132875433594256,0.521049754780769,0.602332111526714,0.961725048033864
"PWWP2B",2451.09116662744,-0.0114497510796819,0.00821807702424276,-1.39323968927353,0.163547321557249,0.822310719203498
"LINC00858",0.0765481314316759,-0.0397638666306732,0.134122765749716,-0.296473655373881,0.76686838307131,NA
"SSBP4",2225.47026920463,0.000792606540745027,0.00791564540758643,0.100131638032369,0.920239818029516,0.994926581481254
"CLEC4C",677.531636466738,0.0198480084366033,0.0996059328126,0.199265323622295,NA,NA
"CDC42P1",2.09370447206626,-0.00462931042298969,0.0175579565202026,-0.263658838525035,0.792042815551359,0.988861961265387
"DHX36",30615.8459107193,-0.00511809915704357,0.00475502137446477,-1.07635670883176,0.281767755658925,0.884896910092632
"KRT18P3",0.168029155612144,0.0102603331940864,0.108019750776194,0.0949857143750021,0.924326173890132,NA
"RPSAP1",2.17487824119126,0.00929788666143432,0.0292343509052747,0.318046625750692,0.750449569448494,0.984737557796294
"AIMP1P1",0.22777316934639,0.0215152328423615,0.0864142953965868,0.24897770378871,0.803378028232399,NA
"SF3A3P1",20.7881720275696,-0.00254861464398576,0.00577985894434389,-0.440947550541837,0.659250968259032,0.971460363616271
"XPOTP1",56.3437100249232,0.0108138315095982,0.00515661580803444,2.09707915271665,0.0359865691086334,0.598356188408704
"GIMAP1",348.341582164301,-0.00131356227329359,0.00630051291202806,-0.208484974419451,0.834850313558714,0.991434068048719
"GPHA2",53.372688906004,-0.00821100773200174,0.0302779308556351,-0.271187875127655,0.78624653793718,0.988399626681353
"S100Z",25.9065193467881,0.0290080929876592,0.0248144708045997,1.16899905769025,0.242404011026986,0.87402733129546
"COMMD6",7543.79091664434,0.00123510955843934,0.00245912200647849,0.502256315540865,0.615487233700815,0.962724139216156
"PSORS1C1",30.2633285247128,0.00904506155189005,0.0141560943255306,0.638951771858232,0.522854306728558,0.949282363388769
"PSORS1C2",7.67641168882465,0.0203086276198264,0.0157436772073224,1.28995452284685,0.197066448434609,0.854318048787146
"NUDT10",35.9483467183679,-0.0181921144290303,0.0210275494483689,-0.865156183496287,0.386953071015795,0.918057891308237
"ADAMTS15",7.7848638924914,-0.03098890921153,0.0195787974763867,-1.58277898573212,0.113471848020318,0.774689287317952
"ADAMTS17",25.1222458809001,-0.0212895345015703,0.0134836151351835,-1.57891887955318,0.114354664969657,0.774689287317952
"KCNG3",0.602408165637253,-0.0172914494460784,0.105129058820436,-0.1644783054285,NA,NA
"DEFT1P",0.122827505591646,0.0539519238144743,0.134096465032913,0.402336659666848,0.687436278425975,NA
"PPP1R18",8011.17052680023,0.00241141605525217,0.00612060421233061,0.39398333425875,0.693593343538961,0.977766286548703
"ZNF525",6498.82507801496,-0.00190562200383221,0.00305691217412899,-0.623381338842415,0.533033958017557,0.951600996325586
"ZNF431",7806.57278564791,-0.00180413838058902,0.00319725226189577,-0.5642777712883,0.57256510693559,0.959566110560369
"ZNF721",17966.393930247,-0.00214491114921578,0.00371771801826322,-0.576942936144952,0.563978004574325,0.959479450807761
"ANKRD24",284.60640275345,0.0138364365166584,0.00712283806200365,1.94254542869197,0.0520711059466071,0.645388592747575
"ZNF384",13558.0330538317,0.00106201752213925,0.00282570341628798,0.375841822612219,0.707034493485408,0.980148903057135
"ASXL1",75597.9709216872,-0.00314953852387823,0.00442272175078945,-0.712126762963562,0.476386282944026,0.94033062338187
"SYNPO2",35.5861044889762,-0.0105430115444038,0.0187550564520534,-0.562142351922886,0.574019034823688,0.959566110560369
"SPACA4",1.33171951175598,0.00238628937467238,0.0202322026257611,0.117945110515747,0.906111149651013,NA
"RHOV",14.8683213498242,-0.019786171706736,0.0135353860589837,-1.46181066579948,0.143793100529525,0.80610553845581
"DSTNP2",366.474065449021,0.00890645917318531,0.00519358488458317,1.71489623662907,0.0863642527707552,0.733177558160665
"UBE2L5",16.2032085469017,0.00155914444263329,0.00754859436439056,0.206547652101739,0.836363146114916,0.991434068048719
"NLRP6",766.879232407431,0.027523904685532,0.00975030602098034,2.82287598218016,0.0047594978583135,0.28701978475366
"LOC171391",484.523494125164,0.00306414232163492,0.00767882017884306,0.399038166055424,0.6898650824093,0.977593903933983
"ZNF675",8431.19295147652,-0.00601253114223755,0.00403092346665445,-1.49160141391317,0.13580366732817,0.797712845495329
"HSPE1P28",0.152782965525016,-0.01235863433004,0.134133108411657,-0.0921370903603542,0.926589119925835,NA
"CLYBL",1723.05140462998,-0.00377144863829116,0.00344370237951136,-1.09517264346935,0.273441008206977,0.883282382811226
"FAM9B",0.871492926220769,0.0599700710238037,0.0497949530091855,1.20434034776057,0.228458057922624,NA
"FAM9C",7.03077211118009,-0.0183148620221543,0.0196574707395164,-0.931699823687737,0.351491677625089,0.910009556552583
"CYP2T1P",9.07961961263138,-0.00682283524024884,0.0100916954251231,-0.676084141745253,0.498987224532543,0.947507200168832
"SPTSSA",1448.60603035239,0.00279708211968541,0.00370060898290148,0.755843736155109,0.449742890777777,0.93464257042528
"PTCRA",69.8286322168512,0.0145668288510855,0.0193808127921618,0.751610833214219,0.452285126621329,0.93464257042528
"POLR3H",5742.86065259968,-2.67322220223508e-05,0.00234158981171586,-0.0114162702146206,0.990891332111539,0.998957296372428
"ABHD3",6628.01283104251,0.00199043336394577,0.00310118783360624,0.641829347573306,0.520983992256868,0.949282363388769
"DGUOK",4785.95167185727,-0.0022807359500309,0.00247559068162724,-0.921289600481018,0.356899249152038,0.910009556552583
"DHCR7",585.59088196598,0.00396285645547391,0.00583341248994465,0.679337602527661,0.496923976034188,0.946738582350412
"DHCR24",610.30105451295,0.0132306372948363,0.0127771889262721,1.03548889909829,0.300440648022501,0.89259789262411
"DHFR",3862.63343890967,0.0118952969155301,0.0063836700802289,1.86339468770033,0.062406756888447,0.687243118082728
"AFG3L1P",16415.1704384513,0.00201056998087295,0.00272278238764026,0.738424778270821,0.460256362011969,0.938322341606129
"DHODH",1664.82471458229,0.0020717884268174,0.0022898428108472,0.904773208450439,0.365585547899299,0.912357483067875
"DHPS",11592.2007617706,-0.000920620873079398,0.00250446571118342,-0.367591725839354,0.713177685341872,0.981666633173859
"CYB5R3",17080.8131369042,0.00421977032872863,0.00464516113882057,0.908422808729527,0.363654879578943,0.912357483067875
"NQO1",230.782885539449,0.0116698699965515,0.00883476821279421,1.32090279172821,0.18653377879382,0.842841224733584
"DIAPH1",29055.0955959607,-0.00221385644118436,0.0023453620726241,-0.943929496867574,0.34520567752452,0.906264262637563
"DIAPH2",3312.48179711313,0.00101845301607196,0.00282112203142084,0.361009911917572,0.718092037412266,0.982261089310152
"SEPTIN1",19426.1826889478,0.0043427268001676,0.00277870017260152,1.56286268053951,0.118084897221472,0.778142133447822
"DIO1",53.0663854458594,0.00754704062896376,0.00671893695646572,1.12324921008541,0.261331668003498,0.879986941890599
"DIO2",2.66627673347562,0.0183828836626493,0.0349462048251684,0.526033764027212,0.598864747891736,0.961725048033864
"DKC1",12297.4405644864,-0.00309468985093028,0.00265039700933464,-1.16763256222779,0.242955009724148,0.874791743198138
"DLAT",3072.0006871682,0.001734204273434,0.00388024989509068,0.44693107926583,0.654924823136833,0.971120378759095
"DLD",5281.3813960675,-0.00217933299341918,0.00401462886967454,-0.54284793542967,0.587234505736274,0.960319765391985
"DLG1",15019.7594628653,-0.000384099934549323,0.0022064585756942,-0.174079830358237,0.86180272421568,0.99273965639397
"DLG2",2192.77384179241,0.0216666679497106,0.0135656140244472,1.59717561701698,0.110226566263602,0.770998458264185
"DLG3",1559.01729537764,0.00481772895137184,0.00473999383937931,1.01639983397166,0.309439024667471,0.894348926458955
"DLG4",284.070147058799,0.0108373589207565,0.00602377404521291,1.79909784786315,0.0720032040376704,0.707150556476098
"DLST",22761.4039340369,-0.00407382109323785,0.00398715947288774,-1.02173517787272,0.306906256742549,0.894300279647248
"DLX1",1.08280291925109,0.0278587898993983,0.0732120983498641,0.380521669605308,0.703558214153286,NA
"DLX2",13.5905990072794,-0.0175004431026992,0.134109542902635,-0.130493645149509,NA,NA
"DLX3",0.496573655223949,0.0588858335805934,0.128536967142996,0.45812372027639,0.646863558214787,NA
"DLX4",21.1316487378075,0.0489585779380092,0.0279920563966051,1.74901683693188,0.0802881090748281,0.725530140977109
"AGA",2650.12311854746,5.77725303696329e-05,0.00320676968789681,0.0180158028148019,0.985626246633961,0.998957296372428
"DMD",9359.4605555455,0.0102945035333143,0.0162542804700886,0.633341079124261,0.526510932943394,0.949639725782328
"SARDH",1.64740661124093,0.108931476535068,0.133761937163244,0.814368263836721,0.415434013782705,NA
"DMP1",0.311431396003187,-0.0121763446698978,0.131541411556763,-0.0925666261734125,0.926247858329466,NA
"DNM1",214.907701697847,-0.00495652788162386,0.0170454788491422,-0.290782554452748,0.771217628629286,0.987779147950902
"ACAN",1.32614305525693,-0.0613234789458402,0.0544812929330421,-1.12558780536297,0.260340032169865,NA
"DMPK",6599.76039353201,0.00299900694089147,0.00370742483560993,0.808919148430447,0.418561653878116,0.925680261867865
"DMRT1",0.153562234742383,-0.0150138419545438,0.134138993743056,-0.111927498004815,NA,NA
"DMWD",6629.38620514874,-0.000834256504070476,0.00484805371417248,-0.172080705630729,0.863374081164627,0.99273965639397
"DNA2",1737.82121362246,-0.0027301519905648,0.00237307025570146,-1.1504724666307,0.249949328107498,0.875904784201222
"DNAH6",388.093570335681,0.0300711390996432,0.0996327943585613,0.301819689924809,NA,NA
"DNAH8",150.022810949334,-0.00553408909528458,0.13414467306474,-0.041254631800502,NA,NA
"AGER",2871.86372510564,0.0055514639850876,0.00435503396592713,1.27472346450592,0.202407138570951,0.858462693911075
