"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ZNF763",1272.82929498183,-0.0972417434342047,0.0815346939605023,-1.19264252688937,0.233009403164703,0.999962102893895
"EGR4",7.48407999298673,-1.02387537409863,0.858522431969786,-1.19260177250053,0.233025371351005,0.999962102893895
"NCAPH2",9557.46386196698,-0.0575284570430057,0.0482435355674216,-1.19245939101226,0.233081164665259,0.999962102893895
"TRMT61A",2072.41441018735,0.109402357330214,0.0917616430521378,1.19224496958989,0.233165205274823,0.999962102893895
"TRGV9",7.29001951489362,0.421566083228747,0.353598565456138,1.19221661062152,0.233176321934374,0.999962102893895
"PIK3R1",14009.1838088462,0.089714609169323,0.0752638161756104,1.19200186395007,0.233260514404805,0.999962102893895
"SLC46A2",171.437762711662,0.149979912187421,0.125828905285169,1.1919352858353,0.233286621053525,0.999962102893895
"LMO7DN",7.17689419980738,0.551824508997112,0.462988681879328,1.19187472738467,0.233310369067379,0.999962102893895
"ZNF232",1819.00091864857,0.121796380237944,0.102189931428106,1.19186282382068,0.23331503725501,0.999962102893895
"TTPAL",7266.88447798984,-0.0669894606187734,0.056212541059541,-1.19171735267789,0.23337209161949,0.999962102893895
"UCHL5",2835.65276758815,0.0668397687016225,0.0561004183624311,1.19143084227663,0.233484491072836,0.999962102893895
"ANKRD1",3.08773302698769,-0.605311385757542,0.508077104331247,-1.19137701856154,0.233505610665155,0.999962102893895
"FGD5",15.8467474085484,0.461337472106258,0.38727752841822,1.19123222560969,0.233562431899508,0.999962102893895
"EPN1",8195.83284091447,0.158755917799333,0.133315351535957,1.19082998297097,0.233720335794738,0.999962102893895
"UBE2Z",24073.7531828151,-0.0726106845260289,0.0609810136077984,-1.19070970176106,0.233767567937713,0.999962102893895
"IGF2BP2",53.4428420346652,0.51222347823434,0.430189392449552,1.19069295344006,0.233774145221334,0.999962102893895
"ASB7",7117.51943283711,-0.0908188239198481,0.0762935199665995,-1.1903871254021,0.23389427093794,0.999962102893895
"LRR1",713.037675163239,-0.100581103156513,0.0845075864917179,-1.19020205560326,0.233966985457744,0.999962102893895
"C9orf153",12.9854942149227,-0.370309302451161,0.311132361866734,-1.19019860302984,0.23396834213716,0.999962102893895
"COX17",1967.99810267151,-0.0776770728726362,0.0652661305802572,-1.19015900256439,0.233983903431949,0.999962102893895
"ADIRF",454.351663769794,-0.227660338760547,0.191315246384579,-1.18997488732763,0.234056262503506,0.999962102893895
"HNRNPCL4",1.96816442191632,-0.499243438136066,0.419554171452791,-1.18993796774165,0.234070774166828,0.999962102893895
"ORMDL2",3606.21416054942,-0.0806825284253453,0.0678143229677886,-1.18975645401148,0.234142129476219,0.999962102893895
"RBM7",10697.7089634775,0.0942490583786937,0.07923191076341,1.18953408381284,0.234229566977734,0.999962102893895
"MYOF",98.5320778973556,1.41490190335644,1.18951359805948,1.1894793852417,0.234251078379279,0.999962102893895
"HSPA2.AS1",62.924348823245,-0.322546650077524,0.271176169130492,-1.1894358236262,0.234268210932231,0.999962102893895
"GPR160",2282.22240524536,0.216211409040643,0.18179391368081,1.18932149411922,0.23431318034497,0.999962102893895
"RPLP2",144311.720466603,0.0931770913159286,0.0783464984546637,1.18929490345822,0.23432364016984,0.999962102893895
"MARVELD3",170.756610251585,-0.257031083535533,0.21612130875508,-1.18929079698853,0.234325255539155,0.999962102893895
"DNPH1",1386.18134395314,0.145436269625488,0.122306397181382,1.18911416718296,0.234394744188786,0.999962102893895
"MTND6P22",3.70973208796474,0.309527677256252,0.26031555394735,1.18904795569325,0.23442079648135,0.999962102893895
"HSF5",1232.74286368057,0.154980114460784,0.130349637861006,1.18895700060204,0.234456588004522,0.999962102893895
"TNFRSF10A",10474.7009576668,-0.0885098849251754,0.0744507756971794,-1.18883764603313,0.234503560811463,0.999962102893895
"PREPL",7540.10477476578,0.109422994123788,0.0920564596764032,1.18865090519918,0.234577067316958,0.999962102893895
"RABGAP1L.AS1",6.70449023380068,-0.513229180339638,0.431783726392293,-1.18862557565069,0.234587039004712,0.999962102893895
"OR52H2P",5.59897475012629,0.554969244272254,0.46702104745207,1.18831741588522,0.234708378791867,0.999962102893895
"HNRNPH2",14470.7703155369,0.0836317475262986,0.0703792931427231,1.18830047577632,0.234715050351697,0.999962102893895
"ZNF451",25793.5300994017,-0.101142086553249,0.0851175292782862,-1.1882638912435,0.234729458975807,0.999962102893895
"MORN1",1520.44154198434,0.192700587702066,0.162202168976757,1.18802719419664,0.234822695988347,0.999962102893895
"EEF1AKMT2",1595.79658372023,0.0753664047549208,0.0634434435165796,1.18793055006898,0.234860772484473,0.999962102893895
"OSM",344.029167316197,0.29982958482188,0.252402627679842,1.18790199443643,0.234872023859169,0.999962102893895
"MCCC2",9580.11778771775,-0.0557510629103967,0.0469367573032657,-1.18779110687558,0.234915718945559,0.999962102893895
"KATNB1",2539.74907080655,0.0824900034758042,0.069456429721445,1.18765107574101,0.234970906239248,0.999962102893895
"RBMXL2",1.1418384537112,-1.12096590021402,0.944277879054292,-1.18711443429839,0.235182485549104,0.999962102893895
"OR7E125P",11.3129612335297,0.306217833074488,0.257972925056304,1.18701539321483,0.235221548787972,0.999962102893895
"ZNF678",7321.33629411682,0.0942184129085219,0.0793760477600171,1.18698795880312,0.23523237012986,0.999962102893895
"ZNF571",3442.45940398201,-0.0769210444880669,0.0648380595762784,-1.18635636215445,0.235481597153398,0.999962102893895
"FAM111B",10022.8575509698,-0.213821774380107,0.180310581127639,-1.18585261631843,0.235680508368365,0.999962102893895
"SPRY2",1561.66919112667,0.337626999014789,0.284722761429757,1.18580965328999,0.235697478432342,0.999962102893895
"CFL1",53705.1490643461,0.0725253227307142,0.0611794158715233,1.18545301058476,0.235838382921193,0.999962102893895
"TBX10",10.9313572873821,0.433562832123247,0.365745488185825,1.18542222974181,0.235850546790021,0.999962102893895
"ARID5B",61367.4685668535,-0.129769445839862,0.109477358079764,-1.18535419666698,0.235877433443784,0.999962102893895
"FAM71E1",8.01514974344903,-2.40034797219826,2.02506104619853,-1.18532129029109,0.235890438813136,0.999962102893895
"PRMT6",3093.11442017786,-0.100628222083571,0.0848980790603806,-1.1852826730273,0.235905701905929,0.999962102893895
"MICOS13",2605.47419580259,0.0681308892412118,0.0574888762226619,1.18511429893554,0.235972258269611,0.999962102893895
"NOP56",21204.792395398,-0.0778229776379337,0.0656695516261419,-1.18506942275138,0.235989999556617,0.999962102893895
"CYP2A6",34.0665538103031,0.380806287015447,0.321383948543707,1.18489516586314,0.236058898973075,0.999962102893895
"RPSAP19",4514.10611624637,0.0819633050875521,0.0691895314244308,1.18462003427604,0.236167712194223,0.999962102893895
"SP7",9.85453736116468,-0.540787865844334,0.45651945415718,-1.1845888733104,0.236180038442581,0.999962102893895
"DNPEP",7931.57819730708,-0.0612934101814725,0.0517454390472703,-1.18451812005073,0.236208027783682,0.999962102893895
"RPS8P8",1690.73147512443,-0.0887798975143706,0.0749505171645297,-1.18451347466333,0.236209865538431,0.999962102893895
"RNF121",4115.63340090524,0.0611824441304982,0.0516573215053743,1.18439056357448,0.236258493883557,0.999962102893895
"PCDHGA3",36.5587115605683,0.424839273578804,0.358758209411625,1.18419387329297,0.236336326839143,0.999962102893895
"WDR7",5129.51031091027,0.0797124455971754,0.0673202436404651,1.18407838841007,0.236382034188244,0.999962102893895
"CTSE",65.1861614335243,-0.503275039346365,0.425212313788682,-1.18358528910448,0.236577266526034,0.999962102893895
"RPL29",86804.1523694601,0.0758554094236198,0.0641026549869554,1.18334270926931,0.236673352754649,0.999962102893895
"TMEM214",11139.9778324201,-0.0781808786173666,0.0660695756441327,-1.18331134800182,0.236685777012393,0.999962102893895
"PPDPF",10275.3548217008,0.14374665511181,0.121507661859952,1.18302543980716,0.236799065288501,0.999962102893895
"PRAM1",471.294176339231,0.188955615004128,0.159742362435917,1.18287730394578,0.236857777721405,0.999962102893895
"MRPL2P1",4.2455296784449,0.359356071152717,0.30380627824924,1.18284609924323,0.236870146761094,0.999962102893895
"ZNF184",2436.07694140094,-0.0837442906734576,0.0708015508022057,-1.18280305621284,0.236887209071797,0.999962102893895
"GPRC5D.AS1",110.105892771888,0.705563176552364,0.596547260473584,1.18274481051549,0.236910299121667,0.999962102893895
"MAPK8IP1",473.388659507186,-0.179285537654528,0.151621285111206,-1.18245625950889,0.237024711411943,0.999962102893895
"PCDHGA12",109.544597648158,0.41124842395116,0.347820254767381,1.18235904411662,0.237063266719703,0.999962102893895
"IL17RA",8522.90235423793,-0.0672149110033642,0.0568507774689917,-1.18230416532167,0.237085033428016,0.999962102893895
"DDX21",29736.5629684096,-0.187148065637001,0.158293553212455,-1.18228482360124,0.23709270531767,0.999962102893895
"PLPP1",1482.84225982683,-0.0913553671703079,0.0772729504291655,-1.18224251388009,0.237109488071986,0.999962102893895
"EPM2A",3050.25445542008,-0.0614780581161167,0.0520074547221667,-1.18210088235511,0.237165674345091,0.999962102893895
"CPXM1",9.49552743305846,0.462603004575903,0.391362649199792,1.18203156464158,0.237193176623408,0.999962102893895
"OR13A1",2219.27207244013,-0.237607762712522,0.20102213940167,-1.18199798002223,0.237206502361912,0.999962102893895
"ACP3",180.301189049281,0.468688681299073,0.396625665505853,1.18169024866636,0.237328628945203,0.999962102893895
"OMP",1.71663377844802,-0.881422959629481,0.74591521222865,-1.18166642157084,0.237338086843622,0.999962102893895
"HSPB2",1.09105960406365,-1.87603778972356,1.58763340810228,-1.18165678559637,0.237341911811271,0.999962102893895
"SCGB1C1",2.98459165423122,0.659707594863753,0.558339307854918,1.18155319817672,0.237383033239744,0.999962102893895
"TMEM237",591.292651082877,0.12468459856814,0.105527692406856,1.18153439845368,0.237390496765406,0.999962102893895
"NDUFB8P2",12.3803181764165,-0.20903930579399,0.176927458704674,-1.18149724934962,0.237405245517574,0.999962102893895
"BMS1P10",204.309515294044,-0.367708863696803,0.311284707833554,-1.18126221572509,0.237498572400353,0.999962102893895
"SLC28A2",1.29017215330846,2.14129448206711,1.81327839717342,1.18089670367496,0.237643760995288,0.999962102893895
"PITX1.AS1",5825.0953006014,0.103554591396136,0.0876994403857123,1.18078964860768,0.237686297246999,0.999962102893895
"GPR108",9015.7326763069,-0.0591400493807917,0.0500884545847807,-1.18071219946884,0.237717073510367,0.999962102893895
"RPL9P27",27.8655148669942,0.140381414684418,0.118895728997411,1.18071032381218,0.237717818882205,0.999962102893895
"RPSAP54",1147.7325139049,0.0795921271433996,0.0674303324078209,1.1803608895478,0.237856710228935,0.999962102893895
"LOC100996361",10.551779198477,-0.208052143037783,0.176284891697945,-1.18020404944441,0.237919068862414,0.999962102893895
"ATP6",764248.98162652,-0.144204220726191,0.122286880692341,-1.17922887483729,0.238307051168823,0.999962102893895
"RPL36AP54",5.64481397683315,-0.332560654072192,0.282028706282361,-1.1791730652384,0.238329269041959,0.999962102893895
"BCO2",306.237273515422,-0.183142194861567,0.155335885436298,-1.17900763463103,0.238395135770579,0.999962102893895
"CHAC2",97.3009004406234,-0.118667061944119,0.10065019746105,-1.17900476042326,0.238396280259201,0.999962102893895
"QRFP",0.942852477241931,0.734875908599046,0.623396650732624,1.17882556432636,0.238467642499881,0.999962102893895
"NUDT9",2002.68018644921,-0.11315980457191,0.0960059370823849,-1.17867506959288,0.238527586487284,0.999962102893895
"ETF1",18153.4809601422,-0.178813242550849,0.151712232762834,-1.17863430848309,0.238543823991552,0.999962102893895
"ZNF329",3525.50023442781,-0.108125764426515,0.0917627798259246,-1.17831831851249,0.238669727513234,0.999962102893895
"TP53I13",21152.2592169497,0.103627270877522,0.0879592942003419,1.17812758526113,0.238745746250125,0.999962102893895
"WASH7P",6667.7928918211,-0.0767334092662064,0.0651350820611653,-1.17806574948581,0.238770395213706,0.999962102893895
"OR6E1P",10.0541770649227,0.237805530796834,0.201872651765658,1.17799775609471,0.238797500797556,0.999962102893895
"CHKB.DT",17.7430734118773,0.195633938939335,0.166092940809097,1.17785824000908,0.238853125721168,0.999962102893895
"YBX3",116876.713072348,0.170687436500435,0.14495200328235,1.17754451566947,0.238978240692126,0.999962102893895
"PSORS1C2",7.67641168882465,-0.405222869127017,0.344175435024751,-1.17737301355594,0.239046656209904,0.999962102893895
"RRP36",2664.92590350471,-0.0746522226741223,0.0634100115409269,-1.1772939455458,0.239078202625,0.999962102893895
"LINC00910",1658.07622136684,-0.114190731172191,0.097015531762265,-1.17703556428483,0.239181311603038,0.999962102893895
"PRDM12",3.23352651924367,0.368229466851202,0.312848486876236,1.17702172872223,0.239186833672583,0.999962102893895
"PPIF",5099.73238476429,-0.0997034086723652,0.0847122928801973,-1.17696505763772,0.239209453255478,0.999962102893895
"RNPS1",30491.0545904429,-0.0488117654944242,0.0414756669877126,-1.17687716773512,0.23924453643919,0.999962102893895
"LOC101929457",9.88224634974826,0.263350174187281,0.223805901819893,1.17669003384554,0.239319247128176,0.999962102893895
"SNX25P1",134.094700303185,0.204443920968108,0.173825645414214,1.17614360344202,0.239537496286142,0.999962102893895
"SNHG6",17051.9274753701,0.0890287430798593,0.0757032186825342,1.17602322106285,0.239585596937607,0.999962102893895
"QPRT",126.058727423455,0.274441946938912,0.233381480944263,1.17593712161101,0.239620003489583,0.999962102893895
"PLEKHB2",10168.1241240645,-0.0956660779478675,0.0813559229797225,-1.17589567475882,0.239636567476834,0.999962102893895
"LINC01547",149.937071441253,0.22652495892619,0.192655096261851,1.17580569277184,0.239672531020086,0.999962102893895
"ST6GAL1",114300.61652735,-0.0763336080857705,0.0649205122305589,-1.1758010752392,0.239674376634708,0.999962102893895
"RPS14",134532.019443002,0.0655755930417367,0.0557760045519971,1.17569541899696,0.239716609871115,0.999962102893895
"RNF149",13933.8643010246,-0.094743355153439,0.0805966454759259,-1.17552479503305,0.239784823281558,0.999962102893895
"HFE",360.234512905191,0.223528887217317,0.190172571111464,1.1754002478428,0.239834624390924,0.999962102893895
"TMEM273",732.527287495031,0.355684321402719,0.302632657806398,1.17530052434149,0.2398745048219,0.999962102893895
"AAAS",6535.80815097092,0.125982593362874,0.107208606776876,1.1751164122958,0.239948145362109,0.999962102893895
"MSANTD3",1508.92914939802,0.0794493610347169,0.0676193999079278,1.17494921787086,0.240015033052225,0.999962102893895
"FLACC1",780.553531476323,0.196575725283753,0.167331193353788,1.17477035419292,0.24008660368474,0.999962102893895
"CLC",293.17283290053,0.58964761598871,0.501930989364342,1.17475834025601,0.240091411488575,0.999962102893895
"RN7SL484P",11.5944911385689,-0.320729145161791,0.273059589475595,-1.17457565133583,0.240164529314155,0.999962102893895
"TMEM263",9842.78456870597,0.0992941655384099,0.084546257862151,1.17443596025628,0.240220448644,0.999962102893895
"OR52W1",1.063125975036,-0.915028459826306,0.779155085695039,-1.17438553200235,0.240240637685532,0.999962102893895
"NSL1",3993.13780087649,0.0747298585305864,0.063642308740624,1.17421664941714,0.240308258837525,0.999962102893895
"ZNF487",1717.71445801398,0.0914241848952332,0.0778611770660916,1.17419474428994,0.240317030706257,0.999962102893895
"NT5C1A",0.667358501077792,-1.22630262654617,1.04466557476754,-1.1738710034731,0.240446698442318,0.999962102893895
"RAB6A",10096.0190242507,0.0845587390794773,0.0720422836631387,1.17373762712554,0.240500133934643,0.999962102893895
"LRG1",90.1033609049838,-0.361424760681669,0.307943061051721,-1.17367398845518,0.24052563288518,0.999962102893895
"UBR5",54124.859664776,-0.0666198688832081,0.0567667742941011,-1.17357150748181,0.240566699299839,0.999962102893895
"BMP2",0.887126455129071,0.97227049034996,0.828507121625978,1.17352098125824,0.240586948103912,0.999962102893895
"SAC3D1",117.462491927919,-0.36721841606078,0.312936166178947,-1.17346109446101,0.240610949790606,0.999962102893895
"NBPF3",4554.38092668865,0.272928280025464,0.232621274012514,1.17327308598087,0.240686311593419,0.999962102893895
"IGHV4.61",19.4357216090024,-0.512286544011489,0.436646975316045,-1.17322819799839,0.240704307066326,0.999962102893895
"OR5B21",9.18220458493369,-0.225199334749504,0.191961651587194,-1.17314751611841,0.240736654600283,0.999962102893895
"STK17A",18818.9290935074,-0.134708759607613,0.114830575741294,-1.17310880606489,0.240752175587984,0.999962102893895
"TPM2",1234.00185315149,-0.239979327606083,0.204580413530854,-1.17303178473579,0.240783059767818,0.999962102893895
"MAIP1",1234.39094071241,0.138966201918059,0.118479847083603,1.17291003777208,0.240831883821324,0.999962102893895
"FOSL2",2761.77285999472,-0.317475428115543,0.270723168968046,-1.17269397120944,0.240918549929465,0.999962102893895
"ZNFX1",26918.8295415435,-0.106618114924829,0.0909323436727093,-1.17249936181759,0.240996628185617,0.999962102893895
"IGFALS",212.204827747508,0.282142747872942,0.240637098714068,1.17248233701568,0.241003459468375,0.999962102893895
"BNIP3",1224.84340986766,0.106576049054492,0.0909000670169446,1.17245292057513,0.241015263276447,0.999962102893895
"BNIP3P28",30.1902811828231,0.650594138897514,0.554930418640222,1.17238867620864,0.241041043751437,0.999962102893895
"GAPDHP62",84.7343736707298,-0.241344143079743,0.205861893843689,-1.1723594812695,0.241052759963559,0.999962102893895
"FAM86B3P",1503.12238960933,-0.15193292455982,0.129613261246366,-1.17220200385999,0.241115964090222,0.999962102893895
"LOC105370105",3.17919956324167,0.585607137697992,0.499603364774017,1.17214410267808,0.241139205872317,0.999962102893895
"SLC30A10",1.22298632485903,-1.79317246536501,1.53006510544183,-1.1719582774533,0.241213807567612,0.999962102893895
"RPL4P6",64.6179866668188,-0.146102399267081,0.124673908598637,-1.17187630442733,0.241246721755931,0.999962102893895
"YWHAE",13902.1190694105,-0.0905573182856878,0.0772763491394491,-1.17186330997952,0.241251939637028,0.999962102893895
"CDK2AP2",3293.16550162372,-0.168842268860867,0.144082686607716,-1.17184286909199,0.241260147774209,0.999962102893895
"BCAR4",0.778875758177926,2.3487729694135,2.00444941227113,1.17177961939795,0.241285547239992,0.999962102893895
"MFSD1",4526.40454714488,0.105836805052965,0.0903226450279208,1.17176379212819,0.241291903362789,0.999962102893895
"PLAAT5",6.15591318770467,0.843082805645361,0.71950894851218,1.17174749165901,0.241298449642443,0.999962102893895
"TMEM168",6628.54611402108,0.0721668116168547,0.0615973665231416,1.17158923652592,0.241362011512753,0.999962102893895
"CBX4",11266.0196240389,-0.142062240421681,0.121263399411183,-1.17151787853129,0.241390675718679,0.999962102893895
"ESPL1",207.498423799022,-0.280956143192738,0.239895203225861,-1.17116198829627,0.241533671107568,0.999962102893895
"FBXO32",3399.62579426114,-0.102719038090828,0.0877187088543951,-1.17100490228751,0.241596806651844,0.999962102893895
"ZNF610",864.91303814519,0.132757060445562,0.113390419563209,1.170796095093,0.241680747802931,0.999962102893895
"GPR157",561.626868026272,-0.253413787284956,0.216528359159455,-1.17034917859576,0.241860478620108,0.999962102893895
"MGAT4EP",1.40228768997479,-1.05585431979022,0.902285977095448,-1.17019919027127,0.241920818622217,0.999962102893895
"CADM4",69.5188792525338,-0.252880257974749,0.216113181162252,-1.17012880294836,0.241949138952535,0.999962102893895
"KLF12",26527.2590625669,0.0980221454530352,0.0837941092089881,1.16979757143263,0.242082441227498,0.999962102893895
"ASS1P9",0.913332500463023,0.851795236267279,0.728245188696854,1.16965446457876,0.24214004976344,0.999962102893895
"RPL18AP10",4.6612835945588,0.520383016459208,0.444907403661659,1.16964341833013,0.242144496899042,0.999962102893895
"RWDD1",5937.85547155917,0.0887174863285473,0.0758696748012915,1.16934053771688,0.242266456715553,0.999962102893895
"RRP7BP",4462.30214057383,0.0704653262802378,0.0602674486040012,1.16921037662045,0.242318881474927,0.999962102893895
"SNORA63D",0.550397835708569,-1.84681190426012,1.57958035817574,-1.16917882316098,0.242331591408698,0.999962102893895
"LRRC41",5858.08766890677,-0.077218031689806,0.0660450081240685,-1.16917286988213,0.242333989479789,0.999962102893895
"KRT18P62",0.733672580065155,-0.800144159848629,0.684443039550281,-1.16904419157271,0.242385827135724,0.999962102893895
"HMGA1",7887.89943877023,0.108729560278815,0.093010789395946,1.16899943528008,0.242403858896664,0.999962102893895
"SLC44A5",2430.3648190372,-0.83293095828422,0.7125266016097,-1.16898226171838,0.242410778164334,0.999962102893895
"GLO1",26430.2514890313,0.120755930875941,0.10330749775073,1.16889803262211,0.242444716273143,0.999962102893895
"BRD9P2",13.0876143659049,0.581701314174101,0.497767308735563,1.16862096800159,0.242556376439505,0.999962102893895
"RN7SL152P",0.34252454468303,1.47837209460396,1.26531484956599,1.16838279034743,0.242652393622853,0.999962102893895
"ZNF568",3424.21814115102,0.0886805838127212,0.0759109325586469,1.16821886945215,0.242718491008778,0.999962102893895
"SYTL2",2515.15691548002,-0.274873666659483,0.235386821022122,-1.16775300106394,0.242906410990613,0.999962102893895
"SOCS5P3",0.97623073141009,-0.581057968789252,0.497618130141633,-1.16767845380527,0.242936491032938,0.999962102893895
"TTBK1",17.8145884138607,0.722995139783115,0.61918374304265,1.16765846633883,0.242944556480709,0.999962102893895
"CDC45",6.9011476244994,1.97389184877802,1.69070965906977,1.16749309273128,0.243011296132087,0.999962102893895
"HIKESHIP3",0.573912710034068,-1.08919189828057,0.932990992923357,-1.16741952124081,0.243040991442241,0.999962102893895
"HCN4",0.543287837625052,-1.34205965254715,1.14978947986888,-1.16722206633878,0.243120701832486,0.999962102893895
"ERMN",15096.3902680702,-0.210423115357266,0.180337091264373,-1.16683214685318,0.243278162041712,0.999962102893895
"TRIM2",782.668992041068,-0.319159091531941,0.273544550508259,-1.16675360901516,0.243309886449903,0.999962102893895
"JAKMIP1",31.0784180165121,1.25060526842282,1.07205454450239,1.16655003687644,0.243392130483082,0.999962102893895
"LOC100132126",27.4269635866627,-0.31285336774534,0.2682399546256,-1.1663190451326,0.243485475813636,0.999962102893895
"PDC.AS1",1.00094452507335,-0.582243893634479,0.499232864149765,-1.1662771733309,0.243502399185504,0.999962102893895
"ZNF562",4172.35817826568,-0.0591857976247289,0.0507498639797284,-1.16622573901617,0.243523188579848,0.999962102893895
"CEACAM21",2540.81602672329,0.114209599146286,0.0979437755157598,1.1660730714624,0.24358490309372,0.999962102893895
"LINC01018",3.71473962189499,-0.688030213368224,0.590053683611191,-1.16604680638108,0.243595521629232,0.999962102893895
"ESPN",0.882026139996221,2.76629810339032,2.37278184331332,1.16584595047621,0.243676735083716,0.999962102893895
"ANKRD19P",489.097035954837,-0.133550233267546,0.114565231212615,-1.16571347043064,0.243730312064647,0.999962102893895
"RN7SL328P",14.5641048827434,-0.36402091956506,0.312352410309455,-1.16541735408546,0.243850096016476,0.999962102893895
"NEDD4",75.7349201808749,0.394859634435516,0.338826319142856,1.16537474253597,0.2438673364947,0.999962102893895
"HSPBAP1",8334.73414829053,-0.0744869228067047,0.0639174668258245,-1.16536099607455,0.24387289844573,0.999962102893895
"TMSB15B",2425.52938906915,0.123800254572954,0.106234608749797,1.16534767746476,0.243878287368845,0.999962102893895
"SCPEP1",4773.92210761132,0.128884605458464,0.110623029917951,1.16507932890699,0.243986883319346,0.999962102893895
"ATP1A1",35740.5959593208,-0.0836596825865393,0.0718175824247545,-1.16489137843358,0.244062963797231,0.999962102893895
"ORC3",3608.7694130923,0.066935151023415,0.0574745787529339,1.16460446471734,0.244179135735303,0.999962102893895
"RN7SL706P",0.895689354130729,0.859143348998715,0.737776739063735,1.16450316675611,0.244220160755841,0.999962102893895
"RRS1.DT",21.3108121868738,-0.208433792269853,0.179039291004613,-1.16417905310227,0.24435145721016,0.999962102893895
"WBP1",21124.60956547,-0.0827090858022685,0.0710489062367254,-1.16411483558512,0.244377477213972,0.999962102893895
"LMO3",1.05175994147911,-2.75669104456202,2.36859363599982,-1.16385141066985,0.244484233514187,0.999962102893895
"ZWINT",321.692655426681,0.172371248562473,0.148122774977666,1.16370523431297,0.244543487465837,0.999962102893895
"DAPP1",18528.880312945,0.111651320485018,0.0959464373690026,1.1636838588974,0.24455215303499,0.999962102893895
"LENG8",284604.817277993,0.0912614604174446,0.0784260186648446,1.16366305431687,0.24456058739526,0.999962102893895
"TUBB4A",441.613723341911,-0.338895709784684,0.291250073899118,-1.16359012462283,0.244590155348358,0.999962102893895
"PANK1",671.43163688812,0.232661937419247,0.199967275201686,1.16350006362084,0.244626672326067,0.999962102893895
"PRMT5.AS1",662.758125144309,-0.0720377853860456,0.061921521011072,-1.16337234954491,0.244678463032861,0.999962102893895
"IFT43",1299.55094332729,0.0635680188695224,0.0546456063988409,1.16327776483181,0.244716824055976,0.999962102893895
"HUNK",9.55532669818553,0.431529114937758,0.370975483332734,1.16322812241129,0.244736959379513,0.999962102893895
"DPP3",3729.8270468139,0.0673164469227278,0.0578736786144193,1.16316170899072,0.244763898959886,0.999962102893895
"SUSD2",156.304055887505,-0.463077753868032,0.398120710622766,-1.16315916633339,0.244764930391006,0.999962102893895
"PKD1P6",5477.91984156559,0.121168375374041,0.10417373358283,1.16313749355732,0.244773722094942,0.999962102893895
"TBC1D22A",11826.3025158852,0.083638660830613,0.0719100573801578,1.16310101643295,0.244788519780413,0.999962102893895
"YY1AP1",14438.4676317037,-0.0798958063329914,0.0686968596036892,-1.16301977694335,0.244821478483569,0.999962102893895
"LOC100421400",5.06912305704562,0.2652379510046,0.228074890671935,1.16294235732473,0.244852890370477,0.999962102893895
"SOCS1",300.60656713276,-0.245392978106528,0.211011504864576,-1.16293648663383,0.244855272433492,0.999962102893895
"PSMC1P10",5.23524511458018,-0.351447626302307,0.3022593885343,-1.1627351858499,0.244936961101018,0.999962102893895
"B3GALNT1",112.5768291456,-0.850871577825853,0.731818368743957,-1.16268136216126,0.244958806210231,0.999962102893895
"CCT2",14177.9088361252,-0.0925054573017954,0.0795644267324108,-1.16264844856996,0.244972165332776,0.999962102893895
"MYH7B",425.273291997174,-0.152847527059325,0.131481741477531,-1.16250001971144,0.245032416683993,0.999962102893895
"NEBL",2.41410173723719,-1.81443784224418,1.56081635459063,-1.16249284350949,0.245035329964995,0.999962102893895
"LINC01679",254.446504393342,-0.320239002585889,0.275496968895286,-1.1624048129096,0.245071069213698,0.999962102893895
"UMPS",1509.20254364274,-0.0833531285650875,0.0717169177630155,-1.16225196459953,0.245133132275765,0.999962102893895
"PROK2",54.1839104061836,-0.550635133919879,0.473881361240171,-1.16196832996098,0.245248329491299,0.999962102893895
"LAP3P2",9.55000695113874,-0.215424398669442,0.185434275834224,-1.16172912316398,0.245345512010696,0.999962102893895
"MAFA.AS1",3.02273198465355,-0.727331308792646,0.626111751913449,-1.16166372308116,0.245372086796989,0.999962102893895
"ANAPC1P1",24.3707716039317,0.239362318586443,0.206057085497357,1.16163109853125,0.245385344269593,0.999962102893895
"LLGL1",3087.37598775697,0.0891541509760868,0.0767623572239012,1.16143060479554,0.245466828922219,0.999962102893895
"QRSL1P3",15.7617388522452,-0.228810224414535,0.197022385767072,-1.16134125329821,0.245503149265631,0.999962102893895
"RPL21P94",17.3514735276077,-0.212964643972291,0.183387501697034,-1.16128221389983,0.24552715016171,0.999962102893895
"DOK1",1905.21789094556,-0.138098478754072,0.118922230978397,-1.16125031979225,0.245540116546893,0.999962102893895
"TXNL4B",2808.65159890267,-0.085742697219981,0.0738476268659388,-1.16107586470769,0.245611048860853,0.999962102893895
"RN7SL648P",7.0125754789021,-0.407744070295575,0.351215243098534,-1.16095208937495,0.245661383828108,0.999962102893895
"ABHD12B",2.49670926707654,1.45028507838957,1.2492344110441,1.16093910443712,0.245666664753601,0.999962102893895
"FCSK",5552.81993356182,0.0492054592707811,0.0423851053154873,1.16091393201757,0.245676902508937,0.999962102893895
"PTBP2",12389.154061471,-0.130498724096299,0.112424015658106,-1.16077266349532,0.245734362710365,0.999962102893895
"DGKH",1173.6178294025,-0.328992366741668,0.283459200616661,-1.160633932594,0.245790799919056,0.999962102893895
"PID1",17.0999179020689,0.640100307827995,0.551541898326558,1.16056515338206,0.245818783404906,0.999962102893895
